review_id,rating,review_title,review_text,group_type,reviewer_location,likes,published_date,travel_date,year,month,platform,lang,reviewer_total_contributions,reviewer_helpful_votes,has_owner_response,owner_response_text,review_length,experience_tier,emo_vader,eval_vader,emo_eval_bucket,bert_score
361321002,3,Wish I could say More..,"Sadly i can't leave the museum 5 stars due to the LACK of crowd control, I was so excited to hear that there was a ""ticket"" option to this museum for 75% of it! Because of the other museums being a jungle with no tickets! I WAS WRONG! they give out WAY TO MANY tickets per time slot! The crowd was STUPID! so hard to stop and read anything! Someone walking in front of you, pushing, shoving and just being rude! ANOTHER pet peeve... Teenagers SHOULDNT BE ALLOWED! they are more worried about taking a snap
Chat of the entire place and putting their phones in front of you while you're actually trying to READ what's in front of you! Ugh! 18 or older PERIOD. No I MEAN NO exceptions... From the little bit we did get to see it was great. I will never come back during peak season, or on a weekend day ever ever ever ever again! And I STRONGLY recommend you don't either!",COUPLES,,0,2016-04-03,2016-04,2016,2016-04,MOBILE,en,68.0,25.0,False,,869,Experienced (51-200),-0.9649,-0.9649,Emo- / Eval-,-0.991061270236969
412772572,4,Moving experience,You need to be interested here as it is quite sombre. However it needs to be on your list as people should remember. The reflection area is beautiful,FAMILY,"Bournemouth, United Kingdom",0,2016-08-30,2016-08,2016,2016-08,OTHER,en,48.0,4.0,False,,149,Regular (11-50),0.765,0.765,Emo+ / Eval+,0.9924707412719727
314916196,4,Very Moving,"I was really excited to come here and berry glad we went, but there was really nothing there that I had not seen or read about before.  I still think it is a must see when in DC.",COUPLES,"Bella Vista, Arkansas",0,2015-09-29,2015-09,2015,2015-09,MOBILE,en,1169.0,105.0,False,,178,Power user (200+),0.4304,0.4304,Emo+ / Eval+,-0.5287087559700012
236377466,5,absolutely great,"I went a few years ago and absolutely loved it. I had learned about it in school, but it was much more interesting to see it ""in person"" - through the eyes of others. It made it real for me.",FAMILY,"Newark, New Jersey",2,2014-10-26,2014-07,2014,2014-10,OTHER,en,124.0,42.0,False,,190,Experienced (51-200),0.764,0.764,Emo+ / Eval+,0.9998399019241333
554109226,4,Powerful and moving,I was happy to find that entrance to this museum was free as I believe everyone should have free access to learn about the atrocities committed during the Holocaust to ensure they never happen again. It was a moving and humbling experience. I would suggest getting there early or at an off time...the crowds did make parts of the museum tough to experience if you suffer from mild claustrophobia like me. It would help if there was a moving walkway through certain areas because it does tend to bottleneck. That is why I gave it 4 stars instead of 5. It does cut down on your ability to learn and experience the museum when people are blocking each exhibit. But overall a remarkable and powerful museum.,FRIENDS,"London, United Kingdom",0,2018-01-15,2017-10,2018,2018-01,MOBILE,en,158.0,47.0,False,,703,Experienced (51-200),0.9481,0.9481,Emo+ / Eval+,0.9898384809494019
526768770,3,Different Museum,Not suited for young children.  The atmosphere of the museum is very solemn and somber to the point that it will make you sad.  Collection is very extensive and whole museum is very well made.  They start of the exhibit by asking you take an ID which contains the name and information of someone who died and perished during the holocaust.  They make you take this journey throughout the museum with this person in mind. It has a 14 minute film about the rise of Hitler.  At the end there is a place where you can pray and light a candle in that person's memory.,BUSINESS,"Mays Landing, New Jersey",0,2017-09-23,2017-09,2017,2017-09,OTHER,en,112.0,36.0,False,,562,Experienced (51-200),-0.7693,-0.552,Emo- / Eval-,0.9994614720344543
576637256,1,Just not enough,I was disappointed. Too much reading and not enough seeing items. However I did enjoy the room with the public polls. It shows how close we are to the history today.,COUPLES,"Atlanta, Georgia",1,2018-04-29,2018-04,2018,2018-04,MOBILE,en,120.0,38.0,False,,165,Experienced (51-200),0.0258,0.0258,Mixed / Neutral,0.9903164505958557
334781772,4,PLAN AHEAD!!!!,"We thought we plan well enough ahead in order to see all of the exhibits, but we were sadly incorrect. BUT, we still were able to see a good amount of the Museum. Even though there's a lot of reading, it was from many different sources (personal letters, newspapers, governmental decrees...) Its very hard to read through all of the different personal accounts and realize that so many atrocities happened to so many people just like me. 
Although, its very difficult place to spend time, they've done a fantastic job helping you to understand and relive a little of the time.",FAMILY,"Springfield, Missouri",0,2015-12-24,2015-04,2015,2015-12,OTHER,en,47.0,14.0,False,,576,Regular (11-50),0.7858,0.7858,Emo+ / Eval+,0.9977117776870728
565917171,3,Super-depressing but you have to do it if you need the need.,"This is on the National Mall also. I can't say I won't recommend because you have to go through it once to know the history, but man, is it depressing. Actually, it's grisly but it gets the point across and that's why I didn't give it a 5. 

I won't go into the specifics because you have to experience it for yourself. I had a chance to go back a second time. I got tickets for my friends and at the last minute I said, ""no thanks and gave my ticket away.""",FRIENDS,,1,2018-03-11,2017-05,2018,2018-03,OTHER,en,19.0,6.0,False,,457,Regular (11-50),0.7611,0.7611,Emo+ / Eval+,-0.9722895622253418
568989241,1,You need Permanent Display tickets or don’t go,"We had heard good things about the Holocaust Memorial but left a little disappointed. The tickets or the “Permanent Displays” were sold out, which we are assuming is the key to this memorial. If you don’t have tickets to the Permanent Displays, don’t bother. Side note: The Anne Frank documentary in the lower level theatre was excellent.",NONE,"Denver, Colorado",2,2018-03-26,2018-03,2018,2018-03,MOBILE,en,30.0,6.0,False,,338,Regular (11-50),-0.384,-0.384,Emo- / Eval-,-0.9851421117782593
151242057,5,Horrid experience,"I had to leave this museum after about 10"". I was so overwhelmed with grief and despair I just couldn't take it so I went and sat on the steps in the sun and reflected on the horrendous evil of which we humans are capable. I think it's a very good thing that the museum exists. I've been obsessed with the holocaust for over 60 years, trying to make sense of it.  Have finally realized no sense can be made of it but ""NEVER AGAIN"".",FRIENDS,"Billings, Montana",0,2013-02-02,2012-04,2013,2013-02,OTHER,en,63.0,58.0,False,,431,Experienced (51-200),-0.7029,0.0,Mixed / Neutral,0.9988616704940796
897651008,3,Overcrowded Museum,We were very disappointed. We had reserved our time entry tickets so we were under the impression that those tickets are offered for crowd control but the place is way to crowded! Shoulder to shoulder people hard to look at displays and read anything. We just shuffled through the best we could but missed most things. Very hot in there too. Most displays are pictures and reading not a lot of artifacts. I’m sure it’s a well done museum but a very bad experience.,FAMILY,"Oskaloosa, Iowa",1,2023-06-24,2023-06,2023,2023-06,MOBILE,en,110.0,27.0,True,We apologize for the inconvenience. Please contact VisitorsMail@ushmm.org if you would like to provide feedback.,464,Experienced (51-200),0.3304,0.3304,Emo+ / Eval+,-0.9983422756195068
133697869,4,Moving Experience,"The Building ans architecture are amazing. However once you have visited the Yad Vashem Holocaust Museum in Jerusalem,there is no comparison .",FAMILY,"Mitcham, United Kingdom",0,2012-07-07,2012-05,2012,2012-07,OTHER,en,12.0,7.0,False,,142,Regular (11-50),0.3818,0.3818,Emo+ / Eval+,0.9991389513015747
297586129,3,Not what I expected,Sobering and somber. Surprised there were almost no actual exhibits to view. Confusing layout. Overall disappointing as there are so many stories to tell.,NONE,"Methuen, Massachusetts",0,2015-08-10,2015-04,2015,2015-08,OTHER,en,35.0,20.0,False,,154,Regular (11-50),-0.8275,-0.8275,Emo- / Eval-,-0.9994797110557556
226739042,4,Very inclusive of the global actions of Genocide,"It addresses the Holocaust socially, financially and politically but also the current issues of genocide around the world.  There is an exhibit that speaks to explaining the Holocaust to children.",FAMILY,"Chicago, Illinois",0,2014-09-03,2014-08,2014,2014-09,OTHER,en,63.0,12.0,False,,196,Experienced (51-200),0.0,0.0,Mixed / Neutral,0.9986621141433716
142974023,5,A MUST SEE,"There is nothing to dislike about this museum except for the fact that these disgusting acts took place! This museum is a must for anyone traveling to D.C. I was truly surprised at some of the things that I'd learned (particularly the part American's DIDN'T play in helping the Jews during this time). The main exhibit can be fairly graphic in some areas ... there is a smaller section for children that is also extremely moving and fascinating but definitely acceptable for children. 

While you're there be sure to ask if there are any survivors in the museum. I did this and I was able to hear the man's story, take a photo with him and ask him quesitons in a very small setting. They don't really overly advertise that there are survivors that volunteer there... but what an honor to meet them :) although this is a ""hard"" museum to go to, and you are certain to come out lost deep in thought, it is truely a must see...",FAMILY,"Myrtle Beach, South Carolina",0,2012-10-16,2012-10,2012,2012-10,OTHER,en,38.0,27.0,False,,924,Regular (11-50),0.9604,0.9604,Emo+ / Eval+,0.9987450838088989
